,Unnamed: 0,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread,product_name,Unnamed: 0.2,Unnamed: 0.1
10808,5874,2011-10-09,$0.39,$2.36,$1.30,$1.26,$1.66,321.79%,merged_dataset,1324.0,352.0
10809,5879,2011-10-02,$0.35,$2.32,$1.57,$1.42,$2.24,439.29%,merged_dataset,1325.0,353.0
10810,5899,2011-09-25,$0.38,$2.24,$1.89,$1.32,$2.32,411.18%,merged_dataset,1326.0,354.0
10811,5925,2011-09-18,$0.41,$2.19,$2.16,$1.29,$2.04,368.29%,merged_dataset,1327.0,355.0
10812,5934,2011-09-11,$0.35,$2.44,$1.74,$1.46,$2.07,450.71%,merged_dataset,1328.0,356.0
10813,5967,2011-09-04,$0.33,$2.27,$1.52,$1.16,$2.49,463.64%,merged_dataset,1329.0,357.0
10814,5977,2011-08-28,$0.41,$2.31,$1.62,$1.49,$2.29,370.12%,merged_dataset,1330.0,358.0
10815,6002,2011-08-21,$0.42,$2.36,$1.75,$1.32,$2.16,351.79%,merged_dataset,1331.0,359.0
10816,6007,2011-08-14,$0.40,$2.44,$1.02,$1.07,$1.87,300.00%,merged_dataset,1332.0,360.0
10817,6026,2011-08-07,$0.36,$1.64,$0.95,$1.09,$2.09,300.69%,merged_dataset,1333.0,361.0
10818,6055,2011-07-31,$0.40,$1.82,$1.02,$0.99,$1.87,256.25%,merged_dataset,1334.0,362.0
10819,6079,2011-07-24,$0.35,$2.44,$1.02,$0.94,$1.37,312.14%,merged_dataset,1335.0,363.0
10820,6081,2011-07-17,$0.34,$1.64,$1.52,$1.12,$1.66,336.76%,merged_dataset,1336.0,364.0
10821,6105,2011-07-10,$0.34,$2.27,$0.95,$0.94,$1.87,343.38%,merged_dataset,1337.0,365.0
10822,6127,2011-07-03,$0.34,$2.36,$0.95,$1.05,$2.24,385.29%,merged_dataset,1338.0,366.0
10823,6152,2011-06-26,$0.34,$2.44,$1.02,$1.22,$1.99,390.44%,merged_dataset,1339.0,367.0
10824,6167,2011-06-19,$0.42,$2.44,$1.02,$1.19,$2.24,310.12%,merged_dataset,1340.0,368.0
10825,6180,2011-06-12,$0.78,$2.44,$1.02,$1.04,$2.00,108.33%,merged_dataset,1341.0,369.0
10826,6205,2011-06-05,$0.89,$2.61,$0.95,$1.14,$1.74,80.90%,merged_dataset,1342.0,370.0
10827,6214,2011-05-29,$0.66,$2.44,$1.02,$1.34,$1.74,147.73%,merged_dataset,1343.0,371.0
10828,6238,2011-05-22,$0.44,$1.82,$1.02,$1.14,$1.74,225.00%,merged_dataset,1344.0,372.0
10829,6248,2011-05-15,$0.57,$2.27,$1.02,$1.07,$1.62,162.28%,merged_dataset,1345.0,373.0
10830,6267,2011-05-08,$0.49,$2.44,$1.07,$1.07,$1.59,214.80%,merged_dataset,1346.0,374.0
10831,6281,2011-05-01,$0.34,$1.17,$0.87,$1.07,$1.59,245.59%,merged_dataset,1347.0,375.0
10832,6292,2011-04-24,$0.26,$1.87,$1.07,$1.14,$1.42,428.85%,merged_dataset,1348.0,376.0
10833,6302,2011-04-17,$0.31,$1.39,$0.95,$1.07,$1.54,299.19%,merged_dataset,1349.0,377.0
10834,6324,2011-04-10,$0.43,$1.87,$1.07,$1.24,$1.54,232.56%,merged_dataset,1350.0,378.0
10835,6335,2011-04-03,$0.47,$1.49,$1.20,$1.01,$1.79,192.02%,merged_dataset,1351.0,379.0
10836,6344,2011-03-27,$0.56,$2.31,$0.95,$1.19,$2.46,208.48%,merged_dataset,1352.0,380.0
10837,6354,2011-03-20,$0.41,$2.44,$0.91,$1.12,$2.12,301.83%,merged_dataset,1353.0,381.0
10838,6376,2011-03-13,$0.38,$1.70,$1.20,$1.69,$2.24,349.34%,merged_dataset,1354.0,382.0
10839,6387,2011-03-06,$0.51,$2.44,$1.07,$2.09,$2.12,278.43%,merged_dataset,1355.0,383.0
10840,6397,2011-02-27,$0.53,$2.42,$1.07,$1.44,$2.24,238.21%,merged_dataset,1356.0,384.0
10841,6407,2011-02-20,$0.44,$1.79,$0.78,$0.95,$2.12,220.45%,merged_dataset,1357.0,385.0
10842,6418,2011-02-13,$0.56,$2.37,$0.91,$1.32,$2.24,205.36%,merged_dataset,1358.0,386.0
10843,6440,2011-02-06,$0.53,$2.49,$1.07,$1.32,$2.24,235.85%,merged_dataset,1359.0,387.0
10844,6450,2011-01-30,$0.43,$1.92,$1.07,$1.19,$1.87,251.74%,merged_dataset,1360.0,388.0
10845,6462,2011-01-23,$0.51,$1.92,$1.07,$1.89,$2.24,249.02%,merged_dataset,1361.0,389.0
10846,6472,2011-01-16,$0.97,$1.03,$1.00,$1.11,$1.87,29.12%,merged_dataset,1362.0,390.0
10847,6482,2011-01-09,$0.89,$1.75,$1.07,$1.84,$1.87,83.43%,merged_dataset,1363.0,391.0
10848,6493,2011-01-02,$0.45,$1.92,$1.07,$1.49,$1.37,225.00%,merged_dataset,1364.0,392.0
10849,6504,2010-12-26,$0.38,$1.62,$1.07,$1.49,$2.16,317.11%,merged_dataset,1365.0,393.0
10850,6515,2010-12-19,$0.40,$1.79,$0.55,$1.62,$2.49,303.13%,merged_dataset,1366.0,394.0
10851,6524,2010-12-12,$1.07,$1.05,$0.87,$1.57,$2.49,39.72%,merged_dataset,1367.0,395.0
10852,6534,2010-12-05,$0.99,$1.25,$1.07,$0.90,$2.12,34.85%,merged_dataset,1368.0,396.0
10853,6556,2010-11-28,$0.80,$1.82,$0.85,$1.07,$1.48,63.13%,merged_dataset,1369.0,397.0
10854,6568,2010-11-21,$0.75,$2.16,$0.82,$1.04,$1.87,96.33%,merged_dataset,1370.0,398.0
10855,6574,2010-11-14,$0.81,$1.57,$0.62,$1.07,$1.74,54.32%,merged_dataset,1371.0,399.0
10856,6596,2010-11-07,$0.59,$2.24,$0.82,$0.75,$1.34,118.22%,merged_dataset,1372.0,400.0
10857,6622,2010-10-31,$0.45,$2.07,$1.02,$1.27,$0.74,183.33%,merged_dataset,1373.0,401.0
10858,6628,2010-10-24,$0.38,$2.29,$0.89,$1.14,$1.47,280.92%,merged_dataset,1374.0,402.0
10859,6652,2010-10-17,$0.34,$1.07,$0.95,$1.27,$2.21,304.41%,merged_dataset,1375.0,403.0
10860,6666,2010-10-10,$0.34,$1.67,$0.70,$1.07,$1.54,266.18%,merged_dataset,1376.0,404.0
10861,6681,2010-10-03,$0.32,$2.36,$1.02,$0.94,$0.84,303.13%,merged_dataset,1377.0,405.0
10862,6703,2010-09-26,$0.33,$1.67,$1.02,$1.19,$1.87,335.61%,merged_dataset,1378.0,406.0
10863,6727,2010-09-19,$0.38,$2.26,$0.90,$0.87,$2.24,312.50%,merged_dataset,1379.0,407.0
10864,6750,2010-09-12,$0.37,$2.34,$0.82,$1.19,$2.17,340.54%,merged_dataset,1380.0,408.0
10865,6766,2010-09-05,$0.38,$2.17,$0.82,$0.95,$1.87,282.24%,merged_dataset,1381.0,409.0
10866,6775,2010-08-29,$0.40,$2.34,$0.95,$1.07,$1.69,278.13%,merged_dataset,1382.0,410.0
10867,6796,2010-08-22,$0.27,$1.67,$0.95,$1.09,$1.87,416.67%,merged_dataset,1383.0,411.0
10868,6819,2010-08-15,$0.27,$2.09,$0.87,$1.07,$1.87,446.30%,merged_dataset,1384.0,412.0
10869,6842,2010-08-08,$0.27,$1.72,$0.82,$1.14,$1.62,390.74%,merged_dataset,1385.0,413.0
10870,6868,2010-08-01,$0.27,$2.22,$1.07,$0.94,$1.62,441.67%,merged_dataset,1386.0,414.0
10871,6873,2010-07-25,$0.26,$2.34,$1.99,$1.86,$2.49,734.62%,merged_dataset,1387.0,415.0
10872,6895,2010-07-18,$0.26,$1.80,$1.70,$1.26,$1.84,534.62%,merged_dataset,1388.0,416.0
10873,6921,2010-07-11,$0.30,$1.85,$1.15,$1.34,$1.66,400.00%,merged_dataset,1389.0,417.0
10874,6926,2010-07-04,$0.39,$1.69,$1.52,$1.19,$2.20,323.08%,merged_dataset,1390.0,418.0
10875,6949,2010-06-27,$0.44,$1.95,$1.52,$1.42,$1.94,288.07%,merged_dataset,1391.0,419.0
10876,6975,2010-06-20,$0.39,$1.95,$1.41,$1.52,$1.84,330.77%,merged_dataset,1392.0,420.0
10877,6977,2010-06-13,$0.31,$1.96,$1.45,$1.16,$2.09,437.10%,merged_dataset,1393.0,421.0
10878,7002,2010-06-06,$0.34,$1.72,$1.59,$1.44,$2.03,398.53%,merged_dataset,1394.0,422.0
10879,7024,2010-05-30,$0.51,$1.57,$1.65,$1.26,$2.22,228.43%,merged_dataset,1395.0,423.0
10880,7050,2010-05-23,$0.70,$1.74,$1.65,$1.52,$1.93,144.29%,merged_dataset,1396.0,424.0
10881,7059,2010-05-16,$0.58,$1.82,$1.85,$1.44,$1.66,191.81%,merged_dataset,1397.0,425.0
10882,7071,2010-05-09,$0.37,$1.61,$1.53,$0.84,$1.60,277.03%,merged_dataset,1398.0,426.0
10883,7091,2010-05-02,$0.34,$1.67,$1.65,$1.19,$1.60,349.26%,merged_dataset,1399.0,427.0
10884,7103,2010-04-25,$0.38,$1.70,$1.53,$1.52,$1.95,340.79%,merged_dataset,1400.0,428.0
10885,7113,2010-04-18,$0.46,$1.80,$1.59,$1.52,$1.75,261.96%,merged_dataset,1401.0,429.0
10886,7135,2010-04-11,$0.44,$1.84,$1.49,$1.49,$1.69,269.89%,merged_dataset,1402.0,430.0
10887,7145,2010-04-04,$0.33,$1.59,$1.45,$1.49,$1.84,382.58%,merged_dataset,1403.0,431.0
10888,7156,2010-03-28,$0.36,$1.67,$1.45,$1.36,$1.94,345.83%,merged_dataset,1404.0,432.0
10889,7178,2010-03-21,$0.58,$1.84,$1.65,$1.16,$2.10,190.95%,merged_dataset,1405.0,433.0
10890,7188,2010-03-14,$0.73,$1.92,$1.64,$1.79,$1.75,143.15%,merged_dataset,1406.0,434.0
10891,7198,2010-03-07,$0.62,$1.70,$1.41,$1.29,$1.66,144.35%,merged_dataset,1407.0,435.0
10892,7208,2010-02-28,$0.45,$1.63,$1.61,$1.26,$1.38,226.67%,merged_dataset,1408.0,436.0
10893,7230,2010-02-21,$0.33,$1.81,$1.49,$1.27,$1.33,346.97%,merged_dataset,1409.0,437.0
10894,7240,2010-02-14,$0.30,$1.41,$1.64,$1.39,$1.48,393.33%,merged_dataset,1410.0,438.0
10895,7251,2010-02-07,$0.28,$1.72,$1.53,$1.07,$1.60,428.57%,merged_dataset,1411.0,439.0
10896,7267,2010-01-31,$0.27,$1.72,$1.96,$1.36,$1.57,512.04%,merged_dataset,1412.0,440.0
10897,7271,2010-01-24,$0.30,$1.72,$1.43,$1.05,$1.38,365.00%,merged_dataset,1413.0,441.0
10898,7294,2010-01-17,$0.29,$1.53,$2.02,$1.47,$1.60,470.69%,merged_dataset,1414.0,442.0
10899,7303,2010-01-10,$0.29,$1.63,$1.53,$1.10,$1.48,394.83%,merged_dataset,1415.0,443.0
10900,7314,2010-01-03,$0.30,$1.72,$2.02,$1.52,$1.66,476.67%,merged_dataset,1416.0,444.0
10901,7325,2009-12-27,$0.35,$1.64,$1.33,$1.64,$1.84,360.71%,merged_dataset,1417.0,445.0
10902,7335,2009-12-20,$0.50,$1.64,$1.06,$1.47,$1.93,205.00%,merged_dataset,1418.0,446.0
10903,7345,2009-12-13,$0.69,$1.57,$1.06,$1.49,$1.84,115.94%,merged_dataset,1419.0,447.0
10904,7368,2009-12-06,$0.59,$1.74,$1.65,$1.12,$1.84,169.07%,merged_dataset,1420.0,448.0
10905,7375,2009-11-29,$0.58,$1.28,$1.65,$1.52,$2.03,179.31%,merged_dataset,1421.0,449.0
10906,7400,2009-11-22,$0.67,$1.65,$1.09,$1.43,$1.84,124.25%,merged_dataset,1422.0,450.0
10907,7406,2009-11-15,$0.64,$1.65,$1.41,$1.39,$1.60,136.33%,merged_dataset,1423.0,451.0
10908,7432,2009-11-08,$0.58,$1.43,$1.58,$1.52,$2.09,185.34%,merged_dataset,1424.0,452.0
10909,7439,2009-11-01,$0.63,$1.62,$1.58,$1.52,$2.31,178.97%,merged_dataset,1425.0,453.0
10910,7450,2009-10-25,$0.52,$1.72,$1.45,$1.52,$2.12,227.40%,merged_dataset,1426.0,454.0
10911,7473,2009-10-18,$0.52,$1.81,$1.41,$1.64,$1.52,206.73%,merged_dataset,1427.0,455.0
10912,7481,2009-10-11,$0.97,$1.63,$1.41,$1.59,$1.66,62.11%,merged_dataset,1428.0,456.0
10913,7503,2009-10-04,$0.86,$1.72,$1.29,$1.09,$1.47,61.92%,merged_dataset,1429.0,457.0
10914,7512,2009-09-27,$0.45,$1.81,$1.41,$1.47,$1.60,249.44%,merged_dataset,1430.0,458.0
10915,7532,2009-09-20,$0.34,$1.81,$1.58,$1.38,$1.66,372.79%,merged_dataset,1431.0,459.0
10916,7557,2009-09-13,$0.36,$1.81,$1.58,$1.39,$1.84,359.72%,merged_dataset,1432.0,460.0
10917,7566,2009-09-06,$0.35,$1.72,$1.28,$1.42,$1.40,315.71%,merged_dataset,1433.0,461.0
10918,7585,2009-08-30,$0.31,$1.81,$1.58,$1.52,$1.38,407.26%,merged_dataset,1434.0,462.0
10919,7610,2009-08-23,$0.29,$1.81,$1.58,$1.39,$1.51,442.24%,merged_dataset,1435.0,463.0
10920,7635,2009-08-16,$0.31,$1.81,$1.58,$1.56,$1.35,408.06%,merged_dataset,1436.0,464.0
10921,7641,2009-08-09,$0.38,$1.75,$1.50,$1.82,$1.54,334.87%,merged_dataset,1437.0,465.0
10922,7668,2009-08-02,$0.36,$1.79,$1.58,$1.39,$1.35,324.31%,merged_dataset,1438.0,466.0
10923,7686,2009-07-26,$0.30,$1.81,$1.58,$1.74,$1.66,465.83%,merged_dataset,1439.0,467.0
10924,7710,2009-07-19,$0.30,$1.81,$1.58,$1.66,$1.29,428.33%,merged_dataset,1440.0,468.0
10925,7715,2009-07-12,$0.27,$1.66,$1.28,$1.57,$1.72,476.85%,merged_dataset,1441.0,469.0
10926,7739,2009-07-05,$0.28,$1.81,$1.53,$1.59,$1.35,460.71%,merged_dataset,1442.0,470.0
10927,7763,2009-06-28,$0.30,$1.81,$1.63,$1.79,$1.75,481.67%,merged_dataset,1443.0,471.0
10928,7769,2009-06-21,$0.32,$1.63,$1.33,$1.72,$1.75,402.34%,merged_dataset,1444.0,472.0
10929,7789,2009-06-14,$0.38,$1.81,$1.63,$1.59,$1.84,351.97%,merged_dataset,1445.0,473.0
10930,7814,2009-06-07,$0.33,$1.81,$1.63,$1.72,$1.60,412.12%,merged_dataset,1446.0,474.0
10931,7821,2009-05-31,$0.32,$1.70,$1.50,$1.82,$1.66,421.88%,merged_dataset,1447.0,475.0
10932,7844,2009-05-24,$0.31,$1.75,$1.40,$1.79,$1.66,432.26%,merged_dataset,1448.0,476.0
10933,7872,2009-05-17,$0.35,$1.81,$1.58,$1.62,$2.06,405.00%,merged_dataset,1449.0,477.0
10934,7880,2009-05-10,$0.34,$1.72,$1.58,$1.77,$1.47,380.88%,merged_dataset,1450.0,478.0
10935,7890,2009-05-03,$0.39,$1.66,$1.45,$1.56,$1.60,301.92%,merged_dataset,1451.0,479.0
10936,7913,2009-04-26,$0.35,$1.82,$1.64,$1.40,$1.72,370.00%,merged_dataset,1452.0,480.0
10937,7924,2009-04-19,$0.28,$1.81,$1.65,$1.40,$1.72,487.50%,merged_dataset,1453.0,481.0
10938,7933,2009-04-12,$0.30,$1.81,$1.41,$1.69,$1.47,431.67%,merged_dataset,1454.0,482.0
10939,7956,2009-04-05,$0.62,$1.54,$0.84,$1.69,$1.84,138.31%,merged_dataset,1455.0,483.0
10940,7968,2009-03-29,$0.77,$1.81,$1.78,$1.82,$1.47,123.38%,merged_dataset,1456.0,484.0
10941,7976,2009-03-22,$0.56,$1.67,$1.65,$1.54,$1.35,177.23%,merged_dataset,1457.0,485.0
10942,7999,2009-03-15,$0.47,$1.81,$1.49,$1.67,$1.96,268.62%,merged_dataset,1458.0,486.0
10943,8008,2009-03-08,$0.35,$1.67,$1.30,$1.84,$1.94,382.14%,merged_dataset,1459.0,487.0
10944,8018,2009-03-01,$0.29,$1.81,$1.78,$1.86,$1.47,496.55%,merged_dataset,1460.0,488.0
10945,8029,2009-02-22,$0.31,$1.79,$1.34,$1.45,$1.72,408.06%,merged_dataset,1461.0,489.0
10946,8039,2009-02-15,$0.34,$1.77,$1.11,$1.59,$1.97,373.53%,merged_dataset,1462.0,490.0
10947,8061,2009-02-08,$0.35,$1.94,$1.65,$1.84,$1.84,419.29%,merged_dataset,1463.0,491.0
10948,8072,2009-02-01,$0.32,$1.94,$1.55,$1.93,$2.12,489.06%,merged_dataset,1464.0,492.0
10949,8082,2009-01-25,$0.36,$1.92,$1.46,$1.84,$1.66,377.78%,merged_dataset,1465.0,493.0
10950,8093,2009-01-18,$0.50,$1.92,$1.65,$2.02,$1.84,271.50%,merged_dataset,1466.0,494.0
10951,8103,2009-01-11,$0.67,$1.90,$1.58,$1.97,$2.03,179.10%,merged_dataset,1467.0,495.0
10952,8113,2009-01-04,$0.51,$1.97,$1.58,$1.96,$1.94,265.20%,merged_dataset,1468.0,496.0
10953,8136,2008-12-28,$0.36,$1.62,$1.31,$1.56,$1.60,322.92%,merged_dataset,1469.0,497.0
10954,8145,2008-12-21,$0.40,$1.61,$1.42,$1.82,$1.84,318.13%,merged_dataset,1470.0,498.0
10955,8156,2008-12-14,$0.40,$1.70,$0.92,$1.82,$1.54,273.75%,merged_dataset,1471.0,499.0
10956,8168,2008-12-07,$0.30,$1.77,$1.66,$1.87,$1.94,503.33%,merged_dataset,1472.0,500.0
10957,8187,2008-11-30,$0.38,$1.77,$1.42,$1.86,$1.94,359.87%,merged_dataset,1473.0,501.0
10958,8195,2008-11-23,$0.45,$1.76,$1.09,$1.64,$1.75,246.67%,merged_dataset,1474.0,502.0
10959,8218,2008-11-16,$0.50,$1.99,$0.97,$1.56,$1.72,212.00%,merged_dataset,1475.0,503.0
10960,8226,2008-11-09,$0.49,$2.09,$1.49,$1.97,$1.66,267.86%,merged_dataset,1476.0,504.0
10961,8248,2008-11-02,$0.53,$1.99,$1.66,$1.83,$1.75,241.04%,merged_dataset,1477.0,505.0
10962,8275,2008-10-26,$0.62,$1.99,$1.59,$1.94,$1.57,185.89%,merged_dataset,1478.0,506.0
10963,8281,2008-10-19,$0.90,$1.90,$1.47,$1.69,$1.46,81.11%,merged_dataset,1479.0,507.0
10964,8306,2008-10-12,$0.79,$1.55,$1.62,$1.77,$1.56,105.70%,merged_dataset,1480.0,508.0
10965,8311,2008-10-05,$0.63,$1.61,$1.61,$1.84,$1.60,164.29%,merged_dataset,1481.0,509.0
10966,8333,2008-09-28,$0.75,$1.71,$1.58,$1.59,$1.60,116.00%,merged_dataset,1482.0,510.0
10967,8367,2008-09-21,$0.49,$1.71,$1.58,$1.69,$1.72,241.84%,merged_dataset,1483.0,511.0
10968,8378,2008-09-14,$0.36,$1.68,$1.24,$1.69,$1.72,339.58%,merged_dataset,1484.0,512.0
10969,8400,2008-09-07,$0.39,$1.77,$1.41,$1.42,$1.53,292.95%,merged_dataset,1485.0,513.0
10970,8423,2008-08-31,$0.33,$1.79,$1.56,$1.67,$1.93,426.52%,merged_dataset,1486.0,514.0
10971,8428,2008-08-24,$0.30,$1.79,$1.48,$1.69,$1.66,451.67%,merged_dataset,1487.0,515.0
10972,8448,2008-08-17,$0.34,$1.53,$1.58,$1.42,$1.35,332.35%,merged_dataset,1488.0,516.0
10973,8471,2008-08-10,$0.31,$1.77,$1.48,$1.69,$1.57,425.00%,merged_dataset,1489.0,517.0
10974,8493,2008-08-03,$0.28,$1.68,$1.58,$1.79,$1.84,515.18%,merged_dataset,1490.0,518.0
10975,8517,2008-07-27,$0.30,$1.92,$1.58,$1.57,$1.75,468.33%,merged_dataset,1491.0,519.0
10976,8541,2008-07-20,$0.29,$1.86,$1.58,$1.59,$1.75,484.48%,merged_dataset,1492.0,520.0
10977,8547,2008-07-13,$0.28,$1.60,$1.32,$1.52,$1.72,450.00%,merged_dataset,1493.0,521.0
10978,8570,2008-07-06,$0.29,$2.02,$1.58,$1.64,$1.84,510.34%,merged_dataset,1494.0,522.0
10979,8588,2008-06-29,$0.30,$1.74,$1.50,$1.66,$1.66,446.67%,merged_dataset,1495.0,523.0
10980,8611,2008-06-22,$0.35,$1.93,$1.50,$1.64,$1.93,400.00%,merged_dataset,1496.0,524.0
10981,8635,2008-06-15,$0.38,$1.87,$1.50,$1.40,$1.96,342.76%,merged_dataset,1497.0,525.0
10982,8659,2008-06-08,$0.31,$1.81,$1.38,$1.69,$1.84,441.94%,merged_dataset,1498.0,526.0
10983,8667,2008-06-01,$0.28,$1.62,$1.46,$1.49,$1.84,472.32%,merged_dataset,1499.0,527.0
10984,8687,2008-05-25,$0.26,$2.02,$1.29,$1.67,$1.75,547.12%,merged_dataset,1500.0,528.0
10985,8709,2008-05-18,$0.26,$1.55,$1.42,$1.64,$1.84,520.19%,merged_dataset,1501.0,529.0
10986,8720,2008-05-11,$0.28,$1.62,$1.56,$1.77,$2.03,523.21%,merged_dataset,1502.0,530.0
10987,8745,2008-05-04,$0.30,$1.80,$1.46,$1.60,$1.84,458.33%,merged_dataset,1503.0,531.0
10988,8756,2008-04-27,$0.48,$1.62,$1.46,$1.72,$1.75,241.15%,merged_dataset,1504.0,532.0
10989,8766,2008-04-20,$0.71,$1.62,$1.33,$1.62,$1.93,128.87%,merged_dataset,1505.0,533.0
10990,8788,2008-04-13,$0.66,$1.55,$1.21,$1.79,$1.72,137.50%,merged_dataset,1506.0,534.0
10991,8799,2008-04-06,$0.56,$1.60,$1.46,$1.79,$1.66,190.63%,merged_dataset,1507.0,535.0
10992,8808,2008-03-30,$0.43,$1.71,$1.46,$1.49,$1.56,261.63%,merged_dataset,1508.0,536.0
10993,8831,2008-03-23,$0.33,$1.79,$1.30,$1.74,$1.66,391.67%,merged_dataset,1509.0,537.0
10994,8841,2008-03-16,$0.41,$1.59,$1.35,$1.59,$1.59,273.17%,merged_dataset,1510.0,538.0
10995,8852,2008-03-09,$0.39,$1.80,$1.46,$1.67,$1.18,291.67%,merged_dataset,1511.0,539.0
10996,8873,2008-03-02,$0.25,$1.78,$1.23,$1.66,$1.56,523.00%,merged_dataset,1512.0,540.0
10997,8883,2008-02-24,$0.23,$1.66,$1.03,$1.42,$1.60,520.65%,merged_dataset,1513.0,541.0
10998,8894,2008-02-17,$0.24,$1.48,$1.36,$1.89,$1.94,594.79%,merged_dataset,1514.0,542.0
10999,8904,2008-02-10,$0.29,$1.64,$1.47,$2.14,$1.87,513.79%,merged_dataset,1515.0,543.0
11000,8914,2008-02-03,$0.31,$1.47,$1.47,$1.59,$1.55,390.32%,merged_dataset,1516.0,544.0
11001,8936,2008-01-27,$0.46,$2.03,$1.41,$1.97,$1.66,284.24%,merged_dataset,1517.0,545.0
11002,8947,2008-01-20,$0.48,$1.79,$1.31,$1.94,$1.87,259.90%,merged_dataset,1518.0,546.0
11003,8957,2008-01-13,$0.39,$1.67,$1.47,$2.09,$2.22,377.56%,merged_dataset,1519.0,547.0
11004,8968,2008-01-06,$0.63,$1.86,$1.31,$1.82,$2.28,188.49%,merged_dataset,1520.0,548.0
11005,8977,2007-12-30,$0.59,$1.77,$1.47,$1.72,$1.86,188.98%,merged_dataset,1521.0,549.0
11006,8998,2007-12-23,$0.49,$1.90,$0.81,$1.59,$1.97,219.90%,merged_dataset,1522.0,550.0
11007,9008,2007-12-16,$0.44,$1.67,$0.64,$1.84,$1.66,230.11%,merged_dataset,1523.0,551.0
11008,9019,2007-12-09,$0.45,$1.79,$1.43,$1.94,$1.76,284.44%,merged_dataset,1524.0,552.0
11009,9041,2007-12-02,$0.41,$1.67,$1.63,$1.79,$1.97,330.49%,merged_dataset,1525.0,553.0
11010,9049,2007-11-25,$0.28,$1.90,$1.31,$1.94,$2.08,545.54%,merged_dataset,1526.0,554.0
11011,9075,2007-11-18,$0.34,$1.64,$0.80,$2.02,$1.87,365.44%,merged_dataset,1527.0,555.0
11012,9080,2007-11-11,$0.51,$1.71,$1.10,$2.09,$1.97,236.76%,merged_dataset,1528.0,556.0
11013,9104,2007-11-04,$0.65,$1.98,$1.47,$1.79,$1.76,169.23%,merged_dataset,1529.0,557.0
11014,9112,2007-10-28,$0.65,$1.82,$1.36,$2.04,$1.58,161.54%,merged_dataset,1530.0,558.0
11015,9134,2007-10-21,$0.51,$1.73,$1.31,$1.99,$1.24,207.35%,merged_dataset,1531.0,559.0
11016,9160,2007-10-14,$0.68,$1.82,$1.33,$1.84,$1.24,129.04%,merged_dataset,1532.0,560.0
11017,9170,2007-10-07,$0.69,$1.80,$1.43,$1.30,$1.87,131.88%,merged_dataset,1533.0,561.0
11018,9189,2007-09-30,$0.67,$1.60,$1.43,$1.62,$1.24,119.78%,merged_dataset,1534.0,562.0
11019,9213,2007-09-23,$0.64,$1.66,$1.04,$1.66,$1.35,123.05%,merged_dataset,1535.0,563.0
11020,9234,2007-09-16,$0.52,$1.60,$1.31,$1.42,$1.66,187.98%,merged_dataset,1536.0,564.0
11021,9256,2007-09-09,$0.40,$1.69,$1.31,$1.34,$1.66,275.00%,merged_dataset,1537.0,565.0
11022,9278,2007-09-02,$0.32,$1.69,$1.43,$1.52,$1.66,392.19%,merged_dataset,1538.0,566.0
11023,9299,2007-08-26,$0.33,$1.55,$1.37,$1.43,$1.56,347.73%,merged_dataset,1539.0,567.0
11024,9321,2007-08-19,$0.54,$1.59,$1.36,$1.69,$1.45,181.94%,merged_dataset,1540.0,568.0
11025,9322,2007-08-12,$0.54,$1.54,$1.31,$1.46,$1.38,163.43%,merged_dataset,1541.0,569.0
11026,9343,2007-08-05,$0.35,$1.42,$1.43,$1.64,$1.45,324.29%,merged_dataset,1542.0,570.0
11027,9367,2007-07-29,$0.34,$1.43,$1.43,$1.36,$1.21,299.26%,merged_dataset,1543.0,571.0
11028,9387,2007-07-22,$0.32,$1.51,$1.22,$1.62,$1.45,353.13%,merged_dataset,1544.0,572.0
11029,9408,2007-07-15,$0.28,$1.54,$1.40,$1.59,$1.66,452.68%,merged_dataset,1545.0,573.0
11030,9431,2007-07-08,$0.27,$1.51,$1.49,$1.39,$1.55,450.00%,merged_dataset,1546.0,574.0
11031,9452,2007-07-01,$0.25,$1.56,$1.40,$1.59,$1.66,521.00%,merged_dataset,1547.0,575.0
11032,9476,2007-06-24,$0.25,$1.64,$1.36,$1.69,$1.60,529.00%,merged_dataset,1548.0,576.0
11033,9498,2007-06-17,$0.25,$1.13,$1.43,$1.62,$1.53,471.00%,merged_dataset,1549.0,577.0
11034,9519,2007-06-10,$0.25,$1.51,$1.43,$1.27,$1.60,481.00%,merged_dataset,1550.0,578.0
11035,9542,2007-06-03,$0.24,$1.58,$1.40,$1.69,$1.39,531.25%,merged_dataset,1551.0,579.0
11036,9568,2007-05-27,$0.24,$1.45,$1.22,$1.53,$1.70,514.58%,merged_dataset,1552.0,580.0
11037,9570,2007-05-20,$0.24,$1.64,$1.40,$1.72,$1.72,575.00%,merged_dataset,1553.0,581.0
11038,9597,2007-05-13,$0.29,$1.41,$1.01,$1.54,$1.62,381.03%,merged_dataset,1554.0,582.0
11039,9609,2007-05-06,$0.30,$1.41,$1.40,$1.74,$1.51,405.00%,merged_dataset,1555.0,583.0
11040,9631,2007-04-29,$0.29,$1.40,$1.43,$1.79,$1.55,431.90%,merged_dataset,1556.0,584.0
11041,9641,2007-04-22,$0.30,$1.64,$1.31,$1.84,$1.41,416.67%,merged_dataset,1557.0,585.0
11042,9652,2007-04-15,$0.33,$1.45,$1.43,$1.59,$1.10,321.97%,merged_dataset,1558.0,586.0
11043,9674,2007-04-08,$0.43,$1.45,$1.17,$1.79,$1.66,252.91%,merged_dataset,1559.0,587.0
